SELECTED_GENE;EVALUATED_GENE;CORRELATION;PVALUE;is_on_pathway
GART;HMG20B;0.1600507355983112;6.911671267269933e-07;0
GART;CAPN12;0.1600310732683032;6.933701826023477e-07;0
GART;CTSF;-0,159901624;7.0804380208929e-07;0
GART;PLSCR5;-0,159806137;7.190586201843087e-07;0
GART;USP38;-0,159780501;7.220437691457258e-07;0
GART;GBF1;-0,159724941;7.285544843352651e-07;0
GART;CD81;0.15972343811182438;7.287313356178165e-07;0
GART;LDB1;0.15964606181711258;7.378947369380127e-07;0
GART;APEH;-0,159642583;7.38309294350201e-07;0
GART;PCED1B;-0,159614769;7.416320324600893e-07;0
GART;XKR7;-0,159581637;7.456088449133692e-07;0
GART;ZMYND10;-0,159514811;7.536923040286724e-07;0
GART;KANSL2;-0,159494579;7.561561677939809e-07;0
GART;FAM171B;-0,159419177;7.654072954539128e-07;0
GART;LTV1;0,15924336;7.874031774916665e-07;0
GART;PEF1;-0,159207812;7.919236571996776e-07;0
GART;NDUFS5;0.15913535571588355;8.012151873597211e-07;0
GART;UBR4;-0,159128541;8.020944244733997e-07;0
GART;NFKB1;0.15903983170548702;8.136251384289643e-07;0
GART;GTF2I;0.15902844877760294;8.151162122779585e-07;0
GART;NDUFA2;0.1589930655878598;8.197679289377425e-07;0
GART;IGFN1;-0,158960208;8.241104247093076e-07;0
GART;NPM3;-0,158945711;8.260334744195454e-07;0
GART;TENT5C;-0,158738737;8.539629265595647e-07;0
GART;CPB1;-0,158706055;8.58455200714133e-07;0
GART;MORF4L1;0.15869996725416255;8.592945604690628e-07;0
GART;NCR2;-0,158679877;8.620699204412403e-07;0
GART;RTL5;-0,158621431;8.701931857763286e-07;0
GART;CCDC43;-0,158581331;8.758091769818726e-07;0
GART;CRISP3;-0,158476753;8.906194213095105e-07;0
GART;METTL16;0.15844489124052474;8.951792890728827e-07;0
GART;GLCE;-0,158430815;8.972009654679147e-07;0
GART;DMRTA2;-0,158394701;9.024078401135992e-07;0
GART;ATP23;-0,158372176;9.056701263605305e-07;0
GART;EIF2B5;-0,158315874;9.138741435040767e-07;0
GART;MRRF;0.15789542342328805;9.774382778838475e-07;0
GART;SAE1;0.15781520845026412;9.900386171767026e-07;0
GART;PSMB7;-0,157705646;1.0075013135316386e-06;0
GART;VPS33B;0.15765539882305724;1.0156087703240165e-06;0
GART;RNF103;-0,15762256;1.0209410948382603e-06;0
GART;DYRK1A;0.15757820732522826;1.0281858761436377e-06;0
GART;NUP188;0.15749380631747592;1.0421089315740758e-06;0
GART;GALNT12;-0,157450163;1.0493792741018155e-06;0
GART;TBC1D30;-0,157417176;1.0549068399268603e-06;0
GART;FGFR1;-0,157316591;1.0719348653666179e-06;0
GART;FRS2;-0,157204352;1.0912476147896432e-06;0
GART;FLT3LG;0.1571902102063212;1.0937044559472757e-06;0
GART;LYPD5;0.1570192850391442;1.1238236679010543e-06;0
GART;OAZ1;0.15698328865746436;1.1302674994517648e-06;0
GART;CBARP;0.15690689466020105;1.1440608541280069e-06;0
GART;METTL7A;-0,156903219;1.1447284973764966e-06;0
GART;RPAIN;-0,156898425;1.1455999896435241e-06;0
GART;SMNDC1;-0,156856206;1.1533019974205442e-06;0
GART;PCBP4;-0,156817495;1.160407808206327e-06;0
GART;TRIM32;-0,156766972;1.1697451553089246e-06;0
GART;F3;-0,156766277;1.1698740245511167e-06;0
GART;RIOX2;-0,156694409;1.183282038137359e-06;0
GART;MARK3;-0,156675237;1.1868836477790735e-06;0
GART;SLC9A4;-0,156652799;1.1911121739372813e-06;0
GART;PSMD6;-0,156643173;1.1929307964944641e-06;0
GART;OR4A47;-0,156605064;1.2001564328508093e-06;0
GART;ADAM30;-0,156544197;1.2117844147534513e-06;0
GART;METTL7B;-0,156531389;1.2142450434422016e-06;0
GART;TBCK;0.15643047496285042;1.2338003178838377e-06;0
GART;AGFG1;0.1563945609093849;1.2408325346222686e-06;0
GART;PLPPR5;-0,156394274;1.2408888966168234e-06;0
GART;POLR1G;0.15636504394488515;1.246640964076867e-06;0
GART;LETM1;0.15634272661672918;1.2510499568596278e-06;0
GART;MTMR9;0.1563141950625125;1.2567084429470827e-06;0
GART;ZNF385A;-0,156232847;1.272977053248635e-06;0
GART;DRAP1;0.15623140539742394;1.273267090071586e-06;0
GART;POU5F2;-0,15619361;1.280895945473284e-06;0
GART;NSMCE1;0.1561581695737845;1.2880893790995515e-06;0
GART;NIBAN2;0.15605733178878692;1.3087694626622053e-06;0
GART;MT2A;-0,156026474;1.3151612490888127e-06;0
GART;NDUFA8;0.1560243780050783;1.3155965670977145e-06;0
GART;COQ7;0.15599879917274698;1.3209193495126626e-06;0
GART;RDM1;-0,155974063;1.326086376410399e-06;0
GART;CMTM5;-0,155944525;1.3322820046080372e-06;0
GART;NDUFA3;0.1559330859620461;1.3346888042524562e-06;0
GART;SMC6;0.15586743108911125;1.3485836260583625e-06;0
GART;ADGRG7;-0,155743455;1.3752008729069596e-06;0
GART;REEP4;0.15568898212218488;1.387054921837421e-06;0
GART;SDC1;-0,155661039;1.3931736184847195e-06;0
GART;DDX1;0.15564799762486506;1.3960382969258875e-06;0
GART;GLE1;-0,15557142;1.4129731930941157e-06;0
GART;SLC35F3;-0,155550639;1.4176027570013067e-06;0
GART;PHYHIPL;-0,155489566;1.4312930147540313e-06;0
GART;MAP4K2;-0,155462113;1.4374883253549158e-06;0
GART;IL36A;-0,155418504;1.4473822753289305e-06;0
GART;HNRNPUL2;-0,155300683;1.4744414073525417e-06;0
GART;EIF4G2;0.15526931066153923;1.4817280426294058e-06;0
GART;RPA2;-0,155245708;1.4872327140741304e-06;0
GART;PDHB;0.1551796938480469;1.5027334112305952e-06;0
GART;DNAJC24;0.15517461862447293;1.5039315105568893e-06;0
GART;IFITM5;0.15514761082853878;1.510322633300826e-06;0
GART;ZACN;-0,155123756;1.5159892767124325e-06;0
GART;PIAS3;-0,155089089;1.5242609058518199e-06;0
GART;CTNS;0.15507934074242824;1.5265945169122017e-06;0
GART;ZNF709;0.15494462190100905;1.559199212404281e-06;0
GART;NDUFS8;0.15492460788521698;1.5640996726514635e-06;0
GART;KCMF1;-0,15492373;1.5643150108824635e-06;0
GART;DKC1;0.15491045130561795;1.5675748539924863e-06;0
GART;TXNIP;0.15474462363975452;1.6088383435023795e-06;0
GART;CS;0.1547399060372559;1.6100273578679302e-06;0
GART;VPS33A;0.15466088829224797;1.6300686268758848e-06;0
GART;CUX2;-0,154648353;1.633270001460391e-06;0
GART;LMNB1;-0,15463601;1.6364279944852968e-06;0
GART;MRPS31;0.1545750470407434;1.6521118133969427e-06;0
GART;CIZ1;-0,154460797;1.6818942335054666e-06;0
GART;ZNF691;-0,154448855;1.685036798473919e-06;0
GART;TUBGCP5;-0,154441454;1.6869871933899366e-06;0
GART;FAHD2A;-0,154363357;1.707700964515242e-06;0
GART;SPAG9;-0,154304326;1.7235197812150002e-06;0
GART;ZDHHC15;-0,154287482;1.7280590011985456e-06;0
GART;ATXN7;0.15428647023951775;1.72833212330676e-06;0
GART;TM4SF4;-0,154149741;1.7656130734404764e-06;0
GART;INAFM1;0.15414951936489413;1.7656740920662212e-06;0
GART;CSH2;-0,154120519;1.7736802961157205e-06;0
GART;MCOLN2;-0,15408767;1.7827908502713014e-06;0
GART;KIF15;-0,154072508;1.7870113376596362e-06;0
GART;PTH;-0,154069418;1.787872718766783e-06;0
GART;KANK3;0.15401810124981774;1.8022344503124079e-06;0
GART;TMEM53;-0,154007721;1.8051528833458077e-06;0
GART;RBFA;0.15397602366590146;1.8140931013343194e-06;0
GART;COX17;0.1539424403193765;1.8236115177812193e-06;0
GART;SOCS3;-0,153915562;1.8312640682266828e-06;0
GART;APEX2;-0,153860905;1.8469206026701558e-06;0
GART;SCPEP1;-0,153758267;1.8766690015443909e-06;0
GART;ATOH7;-0,153737379;1.8827791930224275e-06;0
GART;SELENOI;0.15370278376031596;1.8929409688289664e-06;0
GART;PAF1;-0,153613336;1.9194593364410313e-06;0
GART;NCOA2;0.1535824396125519;1.9287016241994147e-06;0
GART;SNAI2;-0,153534178;1.943224114856326e-06;0
GART;MICU1;0.15350961120009057;1.9506566097773796e-06;0
GART;PAQR8;-0,153486968;1.9575313918142442e-06;0
GART;UQCC1;0.15348223481459924;1.958971373231094e-06;0
GART;TERF1;-0,153480263;1.959571499966036e-06;0
GART;GFPT2;-0,153467844;1.9633556779691003e-06;0
GART;PELP1;0.15344287983335725;1.9709838626198015e-06;0
GART;MED25;0.1533879245985472;1.9878763526507515e-06;0
GART;FOXRED2;-0,153376603;1.9913736416338793e-06;0
GART;SLC52A2;0,153351939;1.999012882727585e-06;0
GART;TARDBP;0.15329029726038473;2.0182286927012284e-06;0
GART;TTL;-0,153243465;2.0329462146390345e-06;0
GART;GUK1;0.15321673144639195;2.041393438090646e-06;0
GART;MAP2K3;0.15298269519622593;2.1167959593859714e-06;0
GART;TNFRSF1B;-0,152936057;2.1321378513947306e-06;0
GART;BLVRB;0.15293158721017924;2.1336137736889924e-06;0
GART;NIPBL;0.15291571618729305;2.1388623806754184e-06;0
GART;SFTPB;-0,152854751;2.1591391502300628e-06;0
GART;PEX19;0.15274067889389834;2.197575207774717e-06;0
GART;NDUFB10;0.15269094868101102;2.2145361373435907e-06;0
GART;CSKMT;-0,152508393;2.277880765204488e-06;0
GART;PPM1F;0.1524845373421127;2.286285683637411e-06;0
GART;MTFMT;0.15238285681987357;2.3224444905999304e-06;0
GART;NUP35;-0,152305322;2.350384623196187e-06;0
GART;MRE11;0.15228804884650513;2.3566527433994527e-06;0
GART;CCDC88B;-0,152284926;2.3577875732750602e-06;0
GART;UPF1;0.1522263165285951;2.3791858408368104e-06;0
GART;SELENOK;-0,152149707;2.4074367208186267e-06;0
GART;TUBA1C;-0,152109238;2.422489670293798e-06;0
GART;OR6C4;-0,152021275;2.455520352157215e-06;0
GART;SNAP23;0.15195734646711762;2.4797963075215396e-06;0
GART;SWT1;-0,151947947;2.4833850161877246e-06;0
GART;ZNF511;-0,151852591;2.52007385676674e-06;0
GART;BIN1;-0,151832459;2.527885927723142e-06;0
GART;ZNF217;0.15177761279545432;2.549286510296985e-06;0
GART;CEP126;-0,151723103;2.570727621487279e-06;0
GART;EXOC6B;-0,151680361;2.5876612025337513e-06;0
GART;TBRG4;0.1516676288321728;2.5927257777214336e-06;0
GART;NINL;0.15164034230280649;2.6036121836947e-06;0
GART;KIF18B;-0,151486354;2.6658740152643107e-06;0
GART;BPTF;0.15144881819230205;2.6812659013253063e-06;0
GART;OTX1;-0,15144104;2.6844660028705843e-06;0
GART;CNTF;-0,151439974;2.684904942579868e-06;0
GART;MRPL58;0.15124489131060745;2.7663861773551783e-06;0
GART;VIPR1;-0,151241138;2.7679770453614197e-06;0
GART;NAALADL1;-0,151240276;2.768342448019552e-06;0
GART;BPIFB4;-0,151215811;2.778733445215473e-06;0
GART;OLIG3;-0,151202535;2.7843878367559916e-06;0
GART;CPOX;0.15115665606111922;2.80401314818523e-06;0
GART;ZNF711;-0,151153337;2.8054378860759453e-06;0
GART;CPNE2;-0,151130848;2.81511110425743e-06;0
GART;SPATC1;0.15111794801502448;2.8206740608250676e-06;0
GART;EXOC6;0.1511014541810734;2.827802199622213e-06;0
GART;TCF7L2;0.15104030518446737;2.8543798431669023e-06;0
GART;C1orf74;-0,150939872;2.898551872970753e-06;0
GART;LACRT;-0,150937786;2.8994760442493985e-06;0
GART;CENPN;0.15078073777570444;2.969885158733767e-06;0
GART;SLC43A1;-0,150698306;3.0074940065975543e-06;0
GART;ACACB;-0,15066519;3.0227308632677002e-06;0
GART;PRKAR2A;-0,150578375;3.063027238864876e-06;0
GART;IPO7;0.15055054319188985;3.0760541568133297e-06;0
GART;SPATS1;-0,150504558;3.0976945375555647e-06;0
GART;AKT2;0.1504652908985514;3.116288537137809e-06;0
GART;IRF2BP1;0.1504114355340893;3.141964538903016e-06;0
GART;MRPS30;0.15040708507132272;3.1440474797221247e-06;0
GART;ARL8B;0.15038357104650263;3.155328576540456e-06;0
GART;ARHGEF16;-0,15037;3.161857219868803e-06;0
GART;GMFB;-0,150313553;3.1891505315100927e-06;0
GART;GDI2;0.15027663034793895;3.2071253526319317e-06;0
GART;NDUFAF6;0.15027131998601367;3.209718534841295e-06;0
GART;STMN1;0.15014848496408195;3.2702653710137085e-06;0
GART;C17orf50;-0,150140685;3.2741465924471954e-06;0
GART;CALM1;-0,150089644;3.2996547847446498e-06;0
GART;OR4D1;-0,150064285;3.312398595517918e-06;0
GART;SLC22A15;-0,150049676;3.3197614345420774e-06;0
GART;OBSCN;0.15004630396348106;3.3214634139825146e-06;0
GART;DNAJA3;0.15002638503277746;3.3315328323953e-06;0
GART;TMEM263;-0,150023776;3.332854001140092e-06;0
GART;ARMH1;-0,149987081;3.351487747698627e-06;0
GART;ERP44;-0,149923031;3.384251483389896e-06;0
GART;G6PC1;-0,149921881;3.384842329857091e-06;0
GART;BTAF1;0.14988107168020134;3.405881090025235e-06;0
GART;ARL4C;-0,149799549;3.4482842410762944e-06;0
GART;PGLS;0.14971891503975307;3.4907221789449217e-06;0
GART;NR0B2;-0,149715882;3.492328269039913e-06;0
GART;ALG5;-0,149696826;3.5024346831351384e-06;0
GART;POGLUT1;-0,149693139;3.5043932291214655e-06;0
GART;GNRHR;-0,149684375;3.5090530986288444e-06;0
GART;BATF3;0.14962145918231665;3.542680978050984e-06;0
GART;DCAF15;0,149592512;3.5582562195665164e-06;0
GART;IFITM2;0.14958221874256178;3.563810481398483e-06;0
GART;PARM1;-0,149535853;3.588932307632411e-06;0
GART;PLAAT5;-0,149523178;3.5958293422731837e-06;0
GART;LALBA;-0,1494935;3.612027661331251e-06;0
GART;TUFM;0.14948234153184062;3.618136292290916e-06;0
GART;SON;-0,149428651;3.6476668075433854e-06;0
GART;GTF3C5;0.1493833879449263;3.6727409272637948e-06;0
GART;WDR91;0.14936473244135234;3.6831234105877565e-06;0
GART;HMBOX1;0.14932613075909845;3.704695963299154e-06;0
GART;MSRB3;-0,149281377;3.7298581870823355e-06;0
GART;RDH16;-0,149276408;3.732661860155749e-06;0
GART;EML6;-0,149250914;3.747078515507108e-06;0
GART;ATP5MC1;-0,149231943;3.7578412783774216e-06;0
GART;SULT1B1;-0,149216158;3.766819354318643e-06;0
GART;PSMB4;-0,149181036;3.786868855658735e-06;0
GART;TRABD;0.14914602020932322;3.8069593984565737e-06;0
GART;SF3B1;-0,149068255;3.851942979161735e-06;0
GART;SYT13;-0,149063212;3.8548778755033074e-06;0
GART;RFC5;0.1490092506659592;3.886413583267908e-06;0
GART;SERPINA5;0.14899509584290105;3.894726641545582e-06;0
GART;OR4D2;-0,148925139;3.936062335050215e-06;0
GART;COPG1;-0,148859784;3.975058194899156e-06;0
GART;CD36;-0,148817346;4.0005773866794375e-06;0
GART;MZT2A;-0,148771543;4.028296239841761e-06;0
GART;DOK1;-0,148760033;4.035290494456531e-06;0
GART;MTIF2;0.14873728117960827;4.04915078506542e-06;0
GART;TMEM168;0.1487317946244865;4.05249991049805e-06;0
GART;C1orf105;-0,148669531;4.090693518083367e-06;0
GART;BEND6;-0,148606845;4.129493497374971e-06;0
GART;RBM42;-0,148565029;4.1555716512628464e-06;0
GART;TUSC2;-0,148561533;4.157758795702916e-06;0
GART;KCNC4;-0,148549084;4.16555674299057e-06;0
GART;ATP5IF1;-0,148407713;4.255098403946688e-06;0
GART;RASGRP2;-0,148405816;4.2563128149151856e-06;0
GART;TMEM9B;-0,14838513;4.269571957298115e-06;0
GART;ABRAXAS2;0.14837773160952605;4.27432339540864e-06;0
GART;ZNFX1;-0,148303804;4.3220835423868996e-06;0
GART;NAT8;-0,148297466;4.326201737758525e-06;0
GART;AKIRIN1;-0,148193902;4.394029174728918e-06;0
GART;LIG1;0.14815534691376833;4.419538727123846e-06;0
GART;GBX1;0.14811854101865726;4.444023318839513e-06;0
GART;NOSIP;0.14811671789325986;4.445239493295206e-06;0
GART;ITGB1;-0,148054245;4.487107219849203e-06;0
GART;FAM20B;-0,14804039;4.496443150013485e-06;0
GART;FCHO2;0.14799783317930915;4.525236290420562e-06;0
GART;B3GAT3;-0,147966519;4.546535451128733e-06;0
GART;SMARCA4;0.14793358138342694;4.569042257441904e-06;0
GART;TTC23;0.1479127384152189;4.5833396166785974e-06;0
GART;TALDO1;0.14787878412312533;4.60672244180802e-06;0
GART;TPP2;-0,147856202;4.622337027547059e-06;0
GART;CCT3;-0,147774997;4.678905858646241e-06;0
GART;GIPC1;0.14777240640333975;4.68072103397706e-06;0
GART;KRIT1;0.14775953172074044;4.689753671907538e-06;0
GART;NUFIP1;-0,14775915;4.690022011642764e-06;0
GART;ROMO1;0.1476923632938184;4.737148785168356e-06;0
GART;EXTL3;-0,147544949;4.84277784655986e-06;0
GART;HYAL1;-0,147519435;4.861286957553536e-06;0
GART;TWF1;-0,147489023;4.883437564809526e-06;0
GART;FURIN;0.14746655066922015;4.899867170464338e-06;0
GART;GAPDH;0.14745820022665668;4.905985730801322e-06;0
GART;EPN1;0.14726107325257032;5.052565220166242e-06;0
GART;ATF3;-0,14724982;5.0610578937995374e-06;0
GART;CFAP57;-0,147240753;5.0679111425208035e-06;0
GART;SPOPL;-0,147163466;5.126685171434874e-06;0
GART;NDST1;-0,147135288;5.148274901634479e-06;0
GART;DPH2;0.14709735471267985;5.177476815281549e-06;0
GART;TRIR;0.14709169210371012;5.1818495789319905e-06;0
GART;KCNJ11;-0,147077812;5.192583123491563e-06;0
GART;DENND2C;-0,147022476;5.235585233960083e-06;0
GART;SMIM3;-0,146936967;5.302706306850694e-06;0
GART;TBC1D8;-0,146916613;5.318803859417408e-06;0
GART;CYP26C1;-0,14691395;5.32091352172468e-06;0
GART;FERMT3;-0,146863289;5.3611996975220955e-06;0
GART;MT1B;0.1468301783835339;5.387686319202129e-06;0
GART;AMOT;-0,146789222;5.4206225825154655e-06;0
GART;KDF1;-0,146770893;5.43542448527608e-06;0
GART;ATP1B4;-0,146719765;5.476919165857054e-06;0
GART;PISD;0.1466938834812856;5.498038878618024e-06;0
GART;RNASE8;0.14648998091094328;5.6671730361155e-06;0
GART;LTBP3;-0,146386595;5.754819035923124e-06;0
GART;NLN;-0,146343857;5.791427225412282e-06;0
GART;LGALS3BP;-0,146300397;5.828881868505066e-06;0
GART;GLS2;-0,146279669;5.846827520735597e-06;0
GART;MEF2C;0.1462447845457722;5.877148194476671e-06;0
GART;FDXR;0.14622903072464616;5.890890198644448e-06;0
GART;FOXA3;0.14620923098338995;5.908204993197224e-06;0
GART;BATF;0.1461872400173581;5.927493004601088e-06;0
GART;CACNA2D1;-0,146178971;5.934761587292892e-06;0
GART;LRTM1;-0,146169116;5.9434345631224435e-06;0
GART;POLH;-0,146113901;5.992253725557309e-06;0
GART;USP9X;-0,146053369;6.046213603823692e-06;0
GART;DUSP19;-0,14599023;6.102992573029569e-06;0
GART;C5orf15;-0,145966846;6.1241501258125655e-06;0
GART;SLC7A11;0.14589361594914735;6.19086217041152e-06;0
GART;PRG4;-0,145863698;6.218316352407314e-06;0
GART;TMEM174;-0,145858536;6.2230650930840164e-06;0
GART;KDM8;0.14579672674297983;6.280194738989502e-06;0
GART;ASTL;-0,145731557;6.340972666468662e-06;0
GART;PSMD10;-0,145722651;6.349322485944314e-06;0
GART;TBCC;-0,14569228;6.377874758087846e-06;0
GART;PSMA3;-0,145682114;6.387458843902274e-06;0
GART;RPN2;-0,145666378;6.402322059557553e-06;0
GART;GNG2;-0,145558602;6.5050103038644354e-06;0
GART;CLPB;0.14546169985279978;6.598679200893402e-06;0
GART;SLC16A9;-0,145316802;6.741150491479981e-06;0
GART;SLC35F5;-0,145310189;6.747721857952584e-06;0
GART;TCF21;-0,145283631;6.774176263285504e-06;0
GART;TEAD1;-0,145270259;6.787533369659833e-06;0
GART;MDP1;-0,145113289;6.946223077603718e-06;0
GART;GZMH;-0,145089237;6.970849456709368e-06;0
GART;IGFBP6;-0,145026105;7.035887033658655e-06;0
GART;UIMC1;-0,145025013;7.037016464992749e-06;0
GART;HJV;-0,144998389;7.064621612229248e-06;0
GART;LDHA;0.14499473900911483;7.068414146258719e-06;0
GART;CDK2;-0,144955607;7.1091961695990476e-06;0
GART;UBA7;-0,144950476;7.1145601443528255e-06;0
GART;RNPC3;-0,144789661;7.284651584302679e-06;0
GART;INKA2;-0,14477549;7.29982485852371e-06;0
GART;RAG1;-0,144760358;7.31606026841093e-06;0
GART;DHX8;-0,144749166;7.328090932203072e-06;0
GART;CEP350;0.14474377964480253;7.333887032048587e-06;0
GART;SLC38A4;-0,144712698;7.367421423834222e-06;0
GART;RFTN1;0.1447125556844548;7.367575026044692e-06;0
GART;TLR9;-0,14469932;7.381899523635054e-06;0
GART;COL3A1;-0,144691504;7.390371638223985e-06;0
GART;PAXIP1;0.14465975798705297;7.424875629003885e-06;0
GART;ALX1;-0,144585981;7.5056573826568145e-06;0
GART;KAT6A;0.14457430999605708;7.518513633307057e-06;0
GART;SRRD;0.1445453600610948;7.5504932601611155e-06;0
GART;MFSD12;0.14453686335226681;7.559903795703494e-06;0
GART;POU2AF1;0.1445146407471282;7.584569425423991e-06;0
GART;HMGA1;-0,144495808;7.605533086849415e-06;0
GART;LNPEP;-0,144461226;7.644171364062753e-06;0
GART;WDR45B;0.1444499214513209;7.656842024898097e-06;0
GART;IL1F10;-0,144435776;7.672725635033764e-06;0
GART;RPP21;0.14441170446213536;7.699827498780888e-06;0
GART;UGT2B7;0.14434401424226662;7.776529644235703e-06;0
GART;RNF44;-0,144338226;7.783122145782119e-06;0
GART;CPT2;-0,14429586;7.831538488996786e-06;0
GART;SDHAF4;0,144270734;7.860388388670252e-06;0
GART;UROC1;-0,144121759;8.033536803560667e-06;0
GART;BSG;0.14409410147622678;8.066080121922808e-06;0
GART;ATPAF1;-0,144018209;8.156027643447516e-06;0
GART;MEX3D;0.14395304664590242;8.234020407113327e-06;0
GART;GPD1;-0,143828828;8.384674599622133e-06;0
GART;LOXL4;-0,1438183;8.397562370656312e-06;0
GART;ATP5PB;0.1437792699011308;8.445509719498158e-06;0
GART;GNAT2;-0,143735156;8.500016551383351e-06;0
GART;OR13A1;-0,143666285;8.585784757316938e-06;0
GART;SRSF6;0.14362686539481478;8.635246114771732e-06;0
GART;GTF3C4;0.14362036452180837;8.643429166811764e-06;0
GART;KRTAP11-1;0.14358858760183318;8.683535339406203e-06;0
GART;CDK9;0.1435697755532991;8.707361943097861e-06;0
GART;DMAC2;0.14351650978681155;8.775165110874954e-06;0
GART;CCDC106;0.1435090233210391;8.784735078503134e-06;0
GART;CCM2;0.14341836219772455;8.901420723981846e-06;0
GART;MMD2;-0,143338934;9.004863131995788e-06;0
GART;TMPO;-0,143338631;9.005259538753688e-06;0
GART;FAR1;0.14327833185719888;9.084557455248732e-06;0
GART;ENC1;0.1432779306622413;9.085087279910497e-06;0
GART;INS;-0,143254095;9.116618552734729e-06;0
GART;KRTAP19-4;0.14317890733760996;9.216764559459452e-06;0
GART;PAQR4;-0,143152532;9.25214336716802e-06;0
GART;JADE2;0.14313735598033656;9.272558415322472e-06;0
GART;SYT2;-0,143126331;9.287416660788814e-06;0
GART;NCK2;-0,143067216;9.367471848175348e-06;0
GART;MTA1;0.14305050880425943;9.39021627261798e-06;0
GART;PRAG1;0.14303654623209708;9.409264707059953e-06;0
GART;SP5;-0,14302917;9.419342773480197e-06;0
GART;NAPA;-0,142989101;9.474268036445121e-06;0
GART;CD5;-0,142931856;9.553267048458562e-06;0
GART;LMBR1L;-0,142894916;9.604578229827988e-06;0
GART;MTFR1L;-0,142844255;9.675375484825913e-06;0
GART;DACH2;-0,142755594;9.800477205372273e-06;0
GART;RFPL4B;-0,142717114;9.855251359506439e-06;0
GART;TLK2;-0,142700302;9.879274063654346e-06;0
GART;NAIF1;0.14267470019999942;9.915963777948877e-06;0
GART;LRRC10B;-0,142632416;9.976844602326944e-06;0
GART;BDH2;-0,142612009;1.0006354577724348e-05;0
GART;PSRC1;-0,142501918;1.016699400738365e-05;0
GART;IL36G;-0,142429142;1.0274531281142794e-05;0
GART;RPA3;0.14240890763660885;1.0304623543210448e-05;0
GART;HOXC11;-0,142398699;1.0319836905493322e-05;0
GART;ACSM2A;0.14236097768342598;1.0376238309767563e-05;0
GART;TP53BP1;0.14234351134806042;1.0402453497154859e-05;0
GART;ARHGEF17;0.14223246747718268;1.0570601812439291e-05;0
GART;IFI44L;-0,142202974;1.0615695435301704e-05;0
GART;RETN;0.14217769815713274;1.0654487506267563e-05;0
GART;DEFB115;-0,142161969;1.067869630763029e-05;0
GART;CASP7;-0,142148967;1.0698745989230466e-05;0
GART;ACTR1A;-0,14214847;1.0699512757004564e-05;0
GART;TBATA;-0,142132848;1.0723653027259247e-05;0
GART;PAK3;-0,142122368;1.0739876333831707e-05;0
GART;PGAP3;-0,142107076;1.076359064355842e-05;0
GART;POU6F2;-0,142000007;1.0931033217894944e-05;0
GART;CDC42EP2;-0,14197644;1.0968222159252455e-05;0
GART;EPHA7;-0,141970289;1.0977947480277929e-05;0
GART;SYPL2;-0,141957072;1.0998874261922348e-05;0
GART;SEPTIN8;-0,141918149;1.1060721899623007e-05;0
GART;UBE2O;-0,141914047;1.1067258952101086e-05;0
GART;WDR83;0.14189722880133204;1.109410050796575e-05;0
GART;NEMF;-0,141871654;1.1135036468246284e-05;0
GART;LIG3;0.14184165807196228;1.1183231437324523e-05;0
GART;AZIN2;-0,141789099;1.126815978749658e-05;0
GART;GTPBP10;0.14171077603077536;1.1395860267280902e-05;0
GART;CAPZB;0.14169427339576682;1.1422942127050484e-05;0
GART;ZNF706;0.14166241506112784;1.1475397258540235e-05;0
GART;BHMT2;-0,14159634;1.1584922940212582e-05;0
GART;XRRA1;-0,141534435;1.1688440664176519e-05;0
GART;WDR54;-0,141524759;1.170469971986503e-05;0
GART;CSF3;0,141519649;1.1713296448915962e-05;0
GART;GTF3C6;0.14144772302444256;1.1834923008891732e-05;0
GART;CHRND;-0,141416191;1.1888623143720449e-05;0
GART;MYL3;-0,141413481;1.1893248955965634e-05;0
GART;NRXN2;-0,141380945;1.194892098193087e-05;0
GART;NUP58;-0,141370599;1.1966677190203522e-05;0
GART;KIF20B;-0,141328037;1.2039984732748388e-05;0
GART;TNFRSF10B;0.1412756378779548;1.2130823073795222e-05;0
GART;SIK3;0.1412226005821529;1.2223432748767608e-05;0
GART;DLX3;-0,141207895;1.2249229766910622e-05;0
GART;NPPC;-0,141202517;1.2258677295199773e-05;0
GART;GNG5;0.14116337476894153;1.232764439819549e-05;0
GART;IFNGR2;0.14112799419043467;1.2390302128565545e-05;0
GART;PCTP;-0,141091124;1.2455921356546274e-05;0
GART;TOPBP1;-0,141053653;1.2522946970110537e-05;0
GART;ZDHHC24;-0,1410066;1.2607602109293525e-05;0
GART;MRM3;0.14097397319205685;1.2666620593519592e-05;0
GART;MYL9;-0,140944326;1.2720478266371753e-05;0
GART;ADGRF5;-0,140918355;1.2767836580941596e-05;0
GART;LIMD2;-0,140877656;1.284238863462478e-05;0
GART;NUDT22;-0,14085273;1.2888253876460347e-05;0
GART;ZCRB1;0.14080899344894002;1.2969107582748544e-05;0
GART;DAB2IP;0.14080833835203924;1.2970322293067137e-05;0
GART;TPR;-0,140794932;1.2995204090173869e-05;0
GART;IRF2BP2;0.14078758041771317;1.3008868767245121e-05;0
GART;CDC25B;-0,140663716;1.324115658707758e-05;0
GART;KCNC1;-0,140654323;1.3258933251774956e-05;0
GART;GBP3;-0,140620425;1.332327020074393e-05;0
GART;RBM39;-0,140506676;1.3541343744894172e-05;0
GART;INKA1;-0,140502805;1.3548823846932929e-05;0
GART;CPEB1;-0,140467615;1.3617011325572538e-05;0
GART;GPATCH3;-0,140465581;1.3620960657231993e-05;0
